tx_id	gene_name	1A_noDep	2A_noDep	1B_riboZero	2B_riboZero	1C_riboCop	2C_riboCop	1D_NEB	2D_NEB
ENST00000641432.1	OR10K1	0	0	0	0	0	0	0	0
ENST00000259605.10	RNF38	3	4	3	10	0	4	4	4
ENST00000432829.6	DOCK8	0	1	2	5	0	0	1	1
ENST00000426508.6	IFT140	2	1	8	13	6	5	1	1
ENST00000300575.6	C16orf92	0	0	0	0	0	0	0	0
ENST00000024061.7	SLC45A4	1	0	4	5	2	1	0	2
ENST00000281038.9	NARS2	4	4	15	18	5	15	5	16
ENST00000557010.5	DIO2	0	0	0	0	0	0	0	0
ENST00000336812.4	DHX15	61	78	162	223	66	143	72	103
ENST00000314606.8	FARSA	40	69	106	126	61	84	45	54
ENST00000310999.11	MRPL11	10	14	34	33	13	21	8	8
ENST00000530339.1	PCDHA4	0	0	0	0	0	0	0	0
ENST00000382140.3	C1QTNF9B	0	0	0	0	0	0	0	0
ENST00000314787.7	PINX1	8	3	9	15	9	10	8	9
ENST00000270824.1	EVA1B	0	2	1	2	1	0	2	0
ENST00000369771.4	KCNA10	0	0	0	0	0	0	0	0
ENST00000285402.3	ODF1	0	0	0	0	0	0	0	0
ENST00000361484.4	LRRC10	0	0	0	0	0	0	0	0
ENST00000257696.4	HILPDA	0	0	1	5	0	2	2	4
ENST00000253778.12	GFPT2	5	1	5	5	3	7	1	4
ENST00000334082.10	HOMER1	0	2	5	7	5	0	1	2
ENST00000264867.6	PPARGC1A	0	0	3	2	0	2	0	0
ENST00000263388.6	NOTCH3	3	8	24	19	10	11	3	11
ENST00000372565.7	ZMYND12	0	0	0	0	0	0	0	0
ENST00000324432.9	DTX2	2	0	9	6	1	10	0	3
ENST00000358314.11	PPHLN1	7	10	23	24	6	16	3	13
ENST00000620528.4	FP565260.6	3	7	13	18	5	12	2	4
ENST00000371940.1	MOB3C	0	0	0	0	0	0	0	0
ENST00000394152.6	ZSCAN25	3	2	4	6	0	6	1	1
ENST00000306688.7	LRRC45	1	0	5	8	1	5	4	4
ENST00000374145.5	PIGV	1	0	3	2	1	1	0	3
ENST00000449549.3	B3GNT9	0	0	0	0	0	0	0	0
ENST00000375190.8	TBXA2R	0	0	1	0	0	1	1	0
ENST00000324225.8	SIDT2	4	0	7	8	1	5	5	5
ENST00000356577.8	SON	50	79	166	235	81	156	78	98
ENST00000406938.2	CHKB	1	0	1	5	1	1	0	1
ENST00000298307.9	KLHDC2	2	7	14	20	7	13	9	6
ENST00000267984.3	TLNRD1	0	1	0	0	0	2	0	0
ENST00000313135.3	UTS2R	2	6	4	5	1	4	5	2
ENST00000382830.2	KRTAP22-2	0	0	0	0	0	0	0	0
ENST00000641076.1	OR5M1	0	0	0	0	0	0	0	0
ENST00000409947.5	MAP3K2	4	5	7	14	7	9	3	2
ENST00000289371.10	EIF5B	34	44	118	96	39	76	28	47
ENST00000382041.7	NIN	7	12	26	35	13	29	8	15
ENST00000298317.8	RPUSD4	3	6	25	22	11	12	6	4
ENST00000409170.3	RPL36A-HNRNPH2	78	83	208	242	102	197	93	159
ENST00000341865.8	C6orf132	0	0	0	0	0	0	0	0
ENST00000356454.4	SOWAHC	0	0	2	3	2	1	3	4
ENST00000323557.11	FBXO9	5	7	16	17	5	13	8	11
ENST00000324364.3	CCDC121	1	1	1	1	3	0	0	1
ENST00000252229.6	MICB	0	2	1	3	1	1	2	2
ENST00000305620.2	KRT74	0	0	0	0	0	0	0	0
ENST00000307450.10	MORN4	1	0	1	4	0	0	0	2
ENST00000253047.6	TMEM160	5	7	19	13	7	15	2	11
ENST00000301200.2	CDC42EP5	0	0	0	0	0	0	0	1
ENST00000394907.7	NRG4	0	1	1	0	0	0	0	0
ENST00000395952.7	ABHD16A	2	1	7	6	0	2	1	1
ENST00000504481.1	USP17L24	0	0	0	0	0	0	0	0
ENST00000302692.6	SLC25A33	0	3	11	6	3	7	6	9
ENST00000379198.3	B3GALT6	4	3	6	7	3	2	2	2
ENST00000540303.6	HPR	0	0	0	0	0	0	0	0
ENST00000341702.3	VN1R2	0	0	0	0	0	0	0	0
ENST00000305108.8	NINJ2	0	0	0	0	0	0	0	0
ENST00000300087.6	DCTN5	8	6	23	21	10	24	6	16
ENST00000325192.7	C14orf28	0	0	0	0	0	0	0	0
ENST00000368517.7	SYCE1	0	0	0	0	0	0	0	0
ENST00000374339.4	PTPN20	0	0	0	0	0	0	0	0
ENST00000361901.6	CALD1	10	17	24	43	7	17	13	12
ENST00000301732.9	ABCA3	3	4	6	8	2	4	1	6
ENST00000422265.5	ACKR2	0	0	0	0	1	0	0	0
ENST00000641960.1	OR2J3	0	0	0	0	0	0	0	0
ENST00000397344.7	MEIOB	0	0	0	0	0	0	1	0
ENST00000592813.5	ZMYND15	0	0	1	0	0	0	0	0
ENST00000312515.6	DRAP1	8	4	13	20	7	10	6	8
ENST00000263741.11	SDF4	9	9	41	42	7	29	13	9
ENST00000303407.11	BRD3	4	5	15	21	8	13	2	4
ENST00000260702.3	LOXL4	0	0	0	0	0	0	0	0
ENST00000359435.8	BABAM1	8	10	9	20	9	20	8	12
ENST00000301159.13	LIN37	1	0	2	2	2	0	0	2
ENST00000486257.5	TIGIT	0	0	0	0	0	0	0	0
ENST00000269298.9	SAT2	1	3	2	4	4	0	4	3
ENST00000295124.8	CCDC138	9	11	30	47	12	27	21	15
ENST00000407997.3	APOBEC3G	0	0	0	0	0	1	0	0
ENST00000379375.5	EDN1	0	0	1	0	0	0	0	0
ENST00000230122.3	ZBTB24	4	7	14	23	5	18	4	9
ENST00000245539.10	MRPS7	11	20	45	54	22	34	17	24
ENST00000227322.7	ZPR1	9	13	30	22	16	28	11	8
ENST00000306984.6	MPLKIP	7	12	9	26	9	13	9	8
ENST00000504228.5	KIAA1211	1	3	2	2	3	0	1	1
ENST00000296129.5	CDCP1	0	0	0	0	0	0	0	0
ENST00000167106.8	VASH1	0	1	3	1	1	3	0	0
ENST00000240079.10	WASHC3	1	0	5	5	4	5	0	2
ENST00000242839.8	ATP7B	4	5	10	12	4	11	5	7
ENST00000622802.4	UHRF1	32	35	89	105	36	82	45	57
ENST00000456570.5	AL645922.1	0	0	0	0	0	0	0	0
ENST00000529230.5	CKAP5	59	74	151	197	52	132	52	100
ENST00000308423.6	AOC3	0	0	0	0	0	0	0	0
ENST00000355716.4	TNFRSF14	0	0	0	0	0	0	0	0
ENST00000361866.7	COL6A1	12	11	26	40	18	30	12	18
ENST00000258962.4	SRSF1	48	74	147	176	76	128	58	82
ENST00000356763.7	PIK3R4	8	8	33	31	13	26	13	17
ENST00000574538.1	METTL4	1	0	0	2	1	0	1	0
ENST00000398484.6	FGFRL1	4	4	7	8	1	4	3	4
ENST00000292174.4	CXCR5	0	0	0	0	0	0	0	0
ENST00000443739.6	FAM131B	0	0	0	1	0	0	0	0
ENST00000372113.6	LRIT2	0	0	0	0	0	0	0	0
ENST00000579408.5	RPL17	81	89	196	238	77	140	77	101
ENST00000357727.6	CREB5	1	4	3	10	6	5	4	1
ENST00000597597.1	ZNF83	0	0	0	0	0	0	0	0
ENST00000262213.6	TRAM1	12	24	49	52	17	26	23	36
ENST00000274542.6	RNF145	3	4	11	14	2	11	6	6
ENST00000620151.2	AL772284.2	0	0	0	0	0	0	0	0
ENST00000607544.1	SRRM5	0	0	0	0	0	0	0	0
ENST00000268655.4	ZNF174	0	4	1	3	3	2	5	1
ENST00000253055.7	MAP3K10	1	0	1	0	0	0	0	1
ENST00000367296.8	NAV1	7	5	10	12	4	11	3	7
ENST00000441711.6	ARMC10	3	0	5	10	4	4	2	5
ENST00000375820.8	COL4A1	4	6	18	16	5	12	5	2
ENST00000613296.4	ALMS1	5	10	14	27	5	16	8	17
ENST00000296444.6	SHISA5	1	5	8	17	3	11	3	7
ENST00000252674.8	MLLT1	6	13	16	20	8	29	7	8
ENST00000286049.2	XAGE2	0	0	0	0	0	0	0	0
ENST00000318063.9	MICU3	0	2	2	0	1	3	2	0
ENST00000611323.1	ELOA3B	0	0	0	0	0	0	0	0
ENST00000276569.7	ARMC1	6	5	14	22	8	12	8	11
ENST00000495827.2	HACD4	0	0	0	0	0	0	0	0
ENST00000332831.4	OR4F16	0	0	0	0	0	0	0	0
ENST00000379370.6	AGRN	5	6	23	32	10	18	2	9
ENST00000374510.8	TXNDC8	0	0	0	0	0	0	0	0
ENST00000402696.7	TF	0	0	0	0	0	0	0	0
ENST00000335756.8	CENPA	4	1	7	4	3	5	3	4
ENST00000641698.1	OR6B1	0	0	0	0	0	0	0	0
ENST00000310942.8	CBX2	5	5	20	11	10	14	6	5
ENST00000310454.10	GPD2	7	7	17	24	11	18	15	13
ENST00000291574.8	TRAPPC10	4	4	5	12	2	8	3	1
ENST00000317370.12	SLC2A4	1	1	0	2	2	2	0	0
ENST00000334046.5	KRTAP19-6	0	0	0	0	0	0	0	0
ENST00000375662.4	FAM131C	0	1	0	1	0	0	0	0
ENST00000393434.6	ALDH1L1	0	0	0	0	0	0	0	0
ENST00000383678.6	GTPBP8	4	4	16	24	14	26	5	11
ENST00000288071.10	DDX19B	8	8	19	20	9	20	5	7
ENST00000290913.7	CHCHD6	7	2	5	9	2	3	2	5
ENST00000300146.9	PATL1	7	12	11	24	4	17	2	11
ENST00000173898.11	TRO	7	8	21	22	10	15	10	15
ENST00000450673.3	ARL17B	2	6	6	6	5	2	4	2
ENST00000229416.10	GCLC	8	8	8	19	9	11	5	1
ENST00000503780.5	CEP44	3	3	4	11	3	6	4	6
ENST00000487273.6	ADAM9	8	12	31	25	12	23	9	13
ENST00000340738.9	PAPLN	0	0	0	2	0	0	0	1
ENST00000225941.5	ABI3	0	0	0	0	0	0	0	0
ENST00000318528.7	ERICH5	1	0	1	1	0	0	2	0
ENST00000330798.2	KRTAP20-2	0	0	0	0	0	0	0	0
ENST00000395879.5	COA1	8	4	8	15	5	8	3	11
ENST00000225737.10	AKAP10	0	1	9	6	2	4	4	2
ENST00000617421.4	SPON2	0	0	0	0	0	0	0	0
ENST00000303657.9	RFX2	1	1	2	1	1	2	1	1
ENST00000421244.6	DGKZ	4	1	11	19	11	23	5	9
ENST00000291554.6	CRYAA	0	0	0	0	0	0	0	0
ENST00000263384.11	FAM32A	2	2	11	7	4	6	3	1
ENST00000381571.5	COMMD8	5	6	13	24	3	12	10	10
ENST00000284629.6	ASZ1	0	0	0	0	0	0	0	0
ENST00000359621.4	CELA2A	0	0	0	0	0	0	0	0
ENST00000234071.7	PROC	0	0	0	0	0	0	0	0
ENST00000319813.3	OR4C5	0	0	0	0	0	0	0	0
ENST00000229179.8	NUP107	21	34	72	103	16	67	33	33
ENST00000252512.13	XPO7	10	20	41	50	23	35	18	41
ENST00000394634.6	CFI	0	0	0	0	0	0	0	1
ENST00000268379.8	UQCRC2	33	59	122	155	62	109	59	101
ENST00000258428.7	REV1	2	6	7	7	1	5	4	11
ENST00000366917.5	MARK1	0	2	4	9	2	6	3	3
ENST00000262629.8	TYROBP	0	0	0	0	0	0	0	0
ENST00000617053.2	PNMA8C	0	0	0	0	0	0	0	0
ENST00000224356.4	CYP26A1	1	2	3	4	3	2	3	2
ENST00000383695.1	OR5K3	0	0	0	0	0	0	0	0
ENST00000455511.7	ANAPC7	17	14	64	51	18	45	13	30
ENST00000357393.5	AL449266.1	0	0	0	0	0	0	0	0
ENST00000248633.8	PEX1	5	4	19	14	7	12	4	5
ENST00000337908.4	MS4A4A	0	0	0	0	0	0	0	0
ENST00000449682.2	MST1	0	0	0	1	0	0	0	1
ENST00000333059.5	C22orf39	1	1	5	5	1	3	1	2
ENST00000309822.6	UTP23	2	2	3	8	4	12	1	6
ENST00000388920.4	FOXI2	1	0	0	0	0	0	0	0
ENST00000254799.10	GRSF1	25	37	67	90	27	76	32	50
ENST00000361367.6	CTR9	25	21	56	61	33	55	14	38
ENST00000368814.7	THEM4	0	0	2	7	1	1	2	3
ENST00000340912.5	SENP8	1	1	2	1	2	1	0	1
ENST00000226382.3	PHOX2B	0	0	0	0	0	0	0	0
ENST00000380835.6	NOXRED1	0	1	0	0	0	0	0	0
ENST00000514254.2	DNAH10OS	0	0	0	0	0	0	0	0
ENST00000599312.1	AC008878.1	0	0	0	0	0	0	0	0
ENST00000438747.6	NSUN5	7	11	21	25	11	24	8	15
ENST00000280333.9	DOCK1	2	5	13	20	9	8	3	3
ENST00000334554.11	ZDHHC8	3	2	10	10	1	4	0	2
ENST00000378076.3	ITGA8	0	1	3	1	1	3	2	1
ENST00000308724.9	AP1G2	3	3	4	6	1	4	2	3
ENST00000442488.6	FEZF1	0	0	0	0	0	0	0	0
ENST00000304526.2	INSL5	0	0	0	0	0	0	0	0
ENST00000389394.7	DNAH6	0	0	0	0	0	0	0	0
ENST00000396308.3	VAMP1	1	2	2	2	0	4	1	0
ENST00000262990.8	ZNF330	11	6	25	30	6	26	12	20
ENST00000254878.7	RIDA	4	5	14	15	5	5	4	8
ENST00000357242.9	TBC1D8B	1	2	8	6	3	6	4	4
ENST00000636296.1	AC022167.5	0	0	0	0	0	0	0	0
ENST00000361961.7	KIF21A	3	8	22	28	8	16	11	11
ENST00000536543.5	TMEM269	0	0	0	0	0	0	0	0
ENST00000253193.8	LRP3	0	2	8	6	3	2	4	1
ENST00000368847.4	MFSD4B	3	2	4	12	1	2	2	3
ENST00000369390.7	FAM72B	0	3	6	3	1	2	0	0
ENST00000284674.1	GPR26	0	0	0	0	0	0	0	0
ENST00000396862.1	TIGD7	0	0	0	0	0	0	0	0
ENST00000233336.6	TTL	1	1	5	7	1	3	1	0
ENST00000283269.13	CADPS	0	0	0	0	0	0	0	0
ENST00000335508.10	SF3B1	84	104	270	327	124	196	109	159
ENST00000380683.5	C9orf92	0	0	0	0	0	0	0	0
ENST00000322101.4	OR51S1	0	0	0	0	0	0	0	0
ENST00000393812.3	SLC35B2	3	11	17	24	6	18	9	15
ENST00000261776.9	VAC14	6	9	12	14	9	22	6	7
ENST00000334546.6	PPP2R3A	0	1	1	1	1	0	0	2
ENST00000358715.3	HMMR	12	18	36	54	12	20	20	26
ENST00000426950.6	TSPY4	0	0	0	0	0	0	0	0
ENST00000474879.6	LMF2	3	10	26	22	19	19	10	15
ENST00000447740.6	CARD8	1	2	2	4	0	0	1	0
ENST00000399084.5	HLA-DQB1	2	1	5	9	4	5	0	1
ENST00000250894.8	MAPK8IP3	0	1	3	5	0	2	1	1
ENST00000379071.2	FABP9	0	0	0	0	0	0	0	0
ENST00000309777.10	TMEM234	2	1	0	1	1	1	1	1
ENST00000327671.9	FUT10	1	1	0	2	0	3	2	0
ENST00000222002.3	SULT2A1	0	0	0	4	0	2	0	1
ENST00000263212.9	PPM1F	3	9	16	24	13	20	4	9
ENST00000343289.9	NT5C2	1	4	17	19	8	14	10	9
ENST00000392452.2	MB21D2	2	1	4	13	2	4	2	3
ENST00000366757.3	PRSS38	0	0	0	0	0	0	0	0
ENST00000381685.9	NOL10	16	13	52	46	15	21	15	23
ENST00000298139.5	WRN	6	6	8	11	4	12	5	7
ENST00000390645.2	ARL4C	1	2	1	2	0	2	0	1
ENST00000370238.7	GCLM	4	9	21	24	11	14	4	12
ENST00000450114.6	WEE1	8	5	10	31	11	16	10	10
ENST00000514199.1	SLC35A4	1	0	2	0	0	1	0	0
ENST00000306318.4	GBX2	1	1	2	1	0	0	0	0
ENST00000378909.2	ARID3C	0	0	1	0	1	0	0	0
ENST00000547628.1	ZNF878	0	0	0	1	0	0	0	0
ENST00000520790.1	PCDHGB6	0	0	0	0	0	1	0	0
ENST00000333151.4	HIST1H2AJ	41	64	126	162	46	121	59	110
ENST00000339042.5	DUSP21	0	0	0	0	0	0	0	0
ENST00000239830.8	CCDC77	6	6	8	15	2	12	1	9
ENST00000305513.11	SMYD4	1	4	7	6	2	12	3	3
ENST00000292524.5	LRRC14	1	5	8	5	4	6	1	3
ENST00000401950.6	MTMR3	4	3	11	20	5	14	5	8
ENST00000234739.7	BCL9	5	3	18	12	7	7	3	2
ENST00000399564.4	MROH2B	0	0	0	0	0	0	0	0
ENST00000356388.8	SPRED2	0	1	3	1	0	1	0	0
ENST00000641833.1	OR1D2	0	0	0	0	0	0	0	0
ENST00000535512.5	PLSCR3	0	0	4	1	0	6	0	1
ENST00000618457.4	PRLR	0	0	0	0	0	0	0	0
ENST00000301618.8	MGAT5B	0	0	0	0	0	0	0	0
ENST00000301037.9	SGK494	0	0	0	0	0	0	0	0
ENST00000265071.2	CDH6	0	0	0	0	0	0	0	0
ENST00000318881.10	SYT9	0	0	1	0	1	0	0	0
ENST00000253122.9	SLC6A8	5	8	7	14	3	13	8	10
ENST00000260356.5	THBS1	0	0	0	1	0	0	0	0
ENST00000268097.9	HEXA	12	14	21	29	14	29	21	28
ENST00000369454.3	RAB39B	0	0	0	0	1	2	0	0
ENST00000409230.5	C2orf82	0	0	0	0	0	0	0	0
ENST00000517746.5	ANGPT1	0	0	1	0	0	1	0	0
ENST00000295463.3	ALPI	0	0	0	0	0	0	0	0
ENST00000251376.7	LILRA2	0	0	0	0	0	0	0	0
ENST00000368702.5	S100A14	0	0	0	0	0	0	0	0
ENST00000265572.7	OPRK1	0	0	0	0	0	0	0	0
ENST00000302327.3	ING2	0	0	2	0	0	2	2	2
ENST00000266736.6	AMDHD1	0	0	0	1	0	0	0	0
ENST00000614924.4	CEACAM20	0	0	0	0	0	0	0	0
ENST00000380486.3	C2CD2	0	0	0	0	0	0	1	0
ENST00000255194.10	AP3B1	8	19	38	51	17	24	12	21
ENST00000302759.10	BUB1	33	27	83	92	27	54	35	47
ENST00000378131.3	PPP1R2P9	0	0	0	0	0	0	0	0
ENST00000389176.3	CCDC154	0	0	0	0	0	0	0	0
ENST00000284856.3	TMSB4Y	0	0	0	1	0	1	1	0
ENST00000286448.11_PAR_Y	VAMP7	1	1	3	12	2	4	5	5
ENST00000640345.1	AC092718.8	6	9	9	13	6	8	7	6
ENST00000620995.4	TYW1B	1	0	4	5	3	0	1	2
ENST00000255078.7	IGHMBP2	2	4	9	6	2	6	0	3
ENST00000300057.4	MESP1	0	1	0	3	2	1	0	0
ENST00000284110.1	HS3ST3A1	1	0	4	1	0	3	2	0
ENST00000322028.4	POLR2L	21	27	52	62	30	55	11	23
ENST00000394048.9	ESYT1	25	28	64	77	32	55	27	38
ENST00000399310.3	ISPD	0	0	1	2	1	1	1	1
ENST00000641645.1	OR52N1	0	0	0	0	0	0	0	0
ENST00000559485.2	RGPD1	4	4	11	9	3	5	4	7
ENST00000323675.3	SPEM1	0	0	0	0	0	0	1	0
ENST00000426677.6	TOMM40	34	39	70	103	39	71	23	42
ENST00000273968.4	PYURF	4	11	17	16	11	12	4	4
ENST00000517309.5	PTDSS1	11	21	33	53	24	31	16	37
ENST00000264246.7	CD80	0	0	0	0	0	0	0	0
ENST00000587304.2	C17orf113	0	0	2	1	0	0	1	1
ENST00000341567.8	TMEM248	9	3	11	16	3	15	6	9
ENST00000598398.5	HAMP	0	0	0	0	0	0	0	0
ENST00000221480.5	PEX11G	0	0	2	2	1	1	1	0
ENST00000265421.8	POLB	3	4	15	17	5	6	5	2
ENST00000458637.6	MYO7A	0	0	0	0	0	0	0	1
ENST00000332707.9	XPOT	20	29	83	100	29	69	33	47
ENST00000369210.7	C10orf82	0	0	0	1	0	1	0	1
ENST00000302548.4	GPR82	0	0	0	0	0	0	0	0
ENST00000307892.12	CYB5B	10	18	38	41	22	49	20	19
ENST00000354268.8	SMARCAD1	9	15	35	49	13	31	15	22
ENST00000217109.8	CSTF1	6	7	25	21	13	18	12	21
ENST00000461988.5	POR	7	20	33	43	12	46	16	14
ENST00000372977.7	TAF8	1	8	11	10	2	10	1	3
ENST00000296161.8	DTX3L	2	0	3	4	1	7	1	1
ENST00000409936.5	PREPL	10	22	32	36	18	26	10	38
ENST00000215637.7	MADCAM1	0	0	0	0	0	0	0	0
ENST00000354464.10	IPO4	43	40	91	103	42	73	30	47
ENST00000219345.9	PLA2G15	0	0	5	7	2	1	2	3
ENST00000359441.3	FGF17	0	0	0	0	0	0	0	0
ENST00000429586.6	ABCF3	7	12	14	25	9	20	7	12
ENST00000377026.4	NAPB	1	0	1	0	1	1	0	1
ENST00000295206.6	EN1	7	9	2	2	2	1	1	1
ENST00000309446.10	KLF7	0	1	0	2	0	0	0	0
ENST00000263054.10	SORCS1	0	0	0	0	0	0	0	0
ENST00000356120.8	NOXO1	0	0	0	0	0	0	0	0
ENST00000496391.5	PRKRIP1	1	1	4	7	1	9	0	1
ENST00000311893.13	ISCU	4	4	14	7	2	7	4	5
ENST00000259154.8	KCTD3	19	11	39	41	16	40	9	18
ENST00000243050.5	NR4A1	0	0	1	1	1	0	0	0
ENST00000368211.8	MRPL24	9	15	38	56	24	30	11	17
ENST00000445590.3	FAM177B	0	0	0	0	0	0	0	0
ENST00000283228.6	PTPRR	0	0	0	0	0	0	0	0
ENST00000251203.13	PBX4	1	0	0	1	1	0	0	0
ENST00000401507.7	KIF2A	16	16	29	62	20	29	11	20
ENST00000370010.6	SENP6	7	7	15	24	9	13	6	5
ENST00000323301.8	LRSAM1	2	1	8	4	0	5	6	2
ENST00000329734.3	IRX3	1	3	3	1	2	2	1	0
ENST00000269221.7	C18orf8	10	8	16	21	11	12	10	23
ENST00000367701.9	ZBTB37	1	0	3	2	1	1	0	0
ENST00000251588.6	NARFL	2	4	4	7	2	6	3	4
ENST00000261267.6	LYZ	0	0	0	0	0	0	0	0
ENST00000285679.10	USP25	2	4	10	4	3	5	2	3
ENST00000543626.4	PRH1	0	0	0	0	0	0	0	0
ENST00000211122.3	GSTA3	0	0	0	0	0	0	0	0
ENST00000556710.5	AL139011.2	5	7	22	28	7	7	8	10
ENST00000636302.1	SPRR5	0	0	0	0	0	0	0	0
ENST00000330106.4	CEND1	0	0	0	0	0	0	0	0
ENST00000229022.7	VDR	0	0	0	0	0	1	2	1
ENST00000512439.6	ZNF154	0	0	0	0	0	0	0	0
ENST00000517417.2	PCDHGA1	0	0	0	0	0	0	0	0
ENST00000430479.5	ETV1	2	0	1	2	0	1	0	2
ENST00000398733.7	UBE2D2	15	13	26	36	20	29	7	15
ENST00000215855.6	CRYBB3	0	0	0	0	0	0	0	0
ENST00000371168.3	C20orf85	0	0	0	0	0	0	0	0
ENST00000232003.4	HRG	0	0	0	0	0	0	0	0
ENST00000237612.7	ABCG2	1	0	2	7	0	1	1	1
ENST00000311106.7	PCSK1	0	0	0	0	0	0	0	0
ENST00000358807.7	MICAL1	0	1	1	4	0	4	1	0
ENST00000477224.5	CAMKV	1	0	8	2	2	1	1	1
ENST00000263780.8	CHMP2B	6	8	23	18	1	14	4	15
ENST00000399132.5	COL25A1	1	2	1	8	4	4	1	1
ENST00000373409.7	UGT1A4	0	0	0	0	0	0	0	0
ENST00000335021.2	DEFB107A	0	0	0	0	0	0	0	0
ENST00000264709.7	DNMT3A	1	2	7	8	3	8	8	3
ENST00000335255.9	FOXK2	10	8	14	9	6	14	10	5
ENST00000382068.3	AMACR	2	0	4	2	0	3	3	6
ENST00000307885.4	ADCY6	1	1	7	8	2	8	0	4
ENST00000263636.4	LY75	0	0	0	0	0	0	0	0
ENST00000302101.5	NHLH1	0	0	0	0	0	0	0	0
ENST00000382103.6	SEPSECS	2	3	3	3	2	1	1	1
ENST00000610213.5	DCP1A	3	6	17	11	4	18	15	5
ENST00000285393.3	ATP6V0D2	0	0	0	0	0	0	0	0
ENST00000376236.8	APBB1IP	0	0	0	0	0	0	0	0
ENST00000265371.8	NRP1	5	4	15	15	5	9	4	5
ENST00000263512.5	SLC10A3	2	1	3	0	1	0	1	1
ENST00000266744.3	ASCL1	0	0	0	0	0	0	0	0
ENST00000229903.4	SAYSD1	1	1	6	10	1	6	3	3
ENST00000359775.9	ZDHHC14	0	1	0	0	0	1	2	0
ENST00000616182.1	HIST1H2BO	77	123	281	331	124	242	82	138
ENST00000400159.6	MYL5	0	0	0	0	0	0	0	0
ENST00000371527.5	NKRF	14	21	40	57	31	40	10	16
ENST00000290155.7	C21orf59	7	17	28	28	3	23	9	14
ENST00000521400.5	EPHX2	2	2	0	1	0	1	0	4
ENST00000354858.10	AK2	45	37	98	133	51	76	42	54
ENST00000407800.2	MRPS12	10	17	28	22	14	17	8	24
ENST00000260191.6	HTR3B	0	0	0	0	0	0	0	0
ENST00000529487.1	CCDC180	0	0	0	1	0	0	0	0
ENST00000016913.8	MS4A12	0	0	0	0	0	0	0	0
ENST00000341697.7	SEMA6C	1	0	2	1	1	4	0	0
ENST00000474037.5	ZNF525	0	0	0	0	0	0	0	1
ENST00000263549.7	PARP12	0	0	0	0	0	0	0	0
ENST00000391842.5	PTOV1	28	39	98	115	38	75	33	60
ENST00000293443.11	FAM171A2	1	1	9	5	2	8	5	3
ENST00000254627.3	OC90	0	0	0	0	0	0	0	0
ENST00000392142.8	MAP3K4	5	3	15	17	4	10	1	10
ENST00000381125.8	PFKP	13	13	30	43	11	30	11	17
ENST00000290294.4	PRAC1	0	0	0	0	0	0	0	0
ENST00000338910.8	PSPC1	21	26	65	66	27	43	14	32
ENST00000621994.2	HNRNPCL2	6	2	13	18	14	8	13	20
ENST00000442080.5	GMNC	0	0	0	0	0	0	0	0
ENST00000306108.9	TRMT61B	5	8	13	10	1	12	2	5
ENST00000296252.8	LIPH	0	0	1	0	0	0	0	0
ENST00000262033.10	PTGES3	67	76	213	274	94	142	84	129
ENST00000496820.2	AL121845.3	0	0	0	0	0	1	0	0
ENST00000375549.7	SDHD	13	15	33	47	26	43	11	16
ENST00000328880.5	HCAR2	0	0	0	0	0	1	0	0
ENST00000264917.9	PDE8B	0	0	0	0	0	0	0	0
ENST00000376350.7	PTPRH	0	0	0	0	0	0	0	0
ENST00000359318.7	AADACL3	0	0	0	0	0	0	0	0
ENST00000400633.1	C20orf202	0	0	0	0	0	0	0	0
ENST00000298231.5	PHOX2A	0	0	0	0	0	0	0	0
ENST00000254868.8	CLEC10A	0	0	0	0	0	0	0	0
ENST00000355585.8	SYNJ2	3	8	5	11	4	9	1	4
ENST00000380672.8	BNC2	1	0	1	3	2	1	1	0
ENST00000231454.5	IL5	0	0	0	0	0	0	0	0
ENST00000405430.5	SH3YL1	0	1	0	2	0	0	0	0
ENST00000286692.8	DRAM2	3	5	2	13	5	9	5	7
ENST00000395307.6	IZUMO4	0	0	0	0	0	0	0	0
ENST00000429690.5	C1QTNF7	0	0	0	0	0	0	0	0
ENST00000343380.5	E2F1	3	1	4	10	4	1	3	0
ENST00000397843.6	ARHGEF12	7	5	28	28	15	20	7	11
ENST00000316554.4	CCDC184	0	0	0	0	0	0	0	0
ENST00000329447.5	PRR23B	0	0	0	0	0	0	0	0
ENST00000302804.11	AURKC	0	0	0	1	0	0	0	1
ENST00000221452.12	RELB	0	0	0	0	0	0	0	0
ENST00000270586.7	PSMB6	34	30	84	107	47	64	39	55
ENST00000404125.5	PSME4	19	23	48	58	29	33	25	29
ENST00000641921.1	OR5B12	0	0	0	0	0	0	0	0
ENST00000490337.5	KCNAB1	0	0	0	0	0	0	0	0
ENST00000344887.9	TNNI3	0	0	2	3	0	1	1	1
ENST00000308025.7	DDX23	20	19	41	45	18	45	22	30
ENST00000237696.9	RARRES1	0	0	0	0	0	0	0	0
ENST00000576479.3	SPON1	2	4	10	11	3	7	5	3
ENST00000358755.4	FZD6	3	4	6	7	1	6	1	6
ENST00000343605.4	SLC35E4	0	0	0	1	0	1	1	0
ENST00000251900.8	SCML2	15	17	28	29	14	20	12	17
ENST00000217133.1	TUBB1	0	0	2	1	0	0	0	3
ENST00000264400.6	RASGEF1B	1	1	4	5	3	2	2	4
ENST00000317593.8	S100Z	0	0	0	0	0	0	0	0
ENST00000334662.2	KRTAP10-8	0	0	0	0	0	0	0	0
ENST00000343870.4	OR6C74	0	0	0	0	0	0	0	0
