tx_id	gene_name	undepleted	oligo_depletion
ENST00000184956.10	HEATR6	42	272
ENST00000406610.6	PARD3B	9	28
ENST00000547776.6	ANKS1B	0	6
ENST00000247226.12	PLEKHG3	21	97
ENST00000317534.5	MRPS24	41	367
ENST00000330720.6	KDELR1	234	1476
ENST00000380060.7	NHS	1	14
ENST00000376887.8	ABCC4	38	226
ENST00000425953.5	AC092835.1	3	34
ENST00000434127.2	SPRY4	0	0
ENST00000615648.1	EPPK1	10	59
ENST00000394747.5	ABCC11	0	4
ENST00000381342.6	SNRPB	655	4070
ENST00000617612.1	C11orf96	1	16
ENST00000367467.7	SASH1	24	117
ENST00000253023.7	UBE2M	192	1206
ENST00000294664.10	WDR63	4	9
ENST00000614034.4	ZNF2	3	24
ENST00000324545.8	USP9X	294	1869
ENST00000262958.3	GNA15	0	0
ENST00000329962.10	B4GALNT4	2	4
ENST00000398455.3	HIGD1C	0	0
ENST00000345633.8	CASP7	14	149
ENST00000372105.3	LRIT1	0	0
ENST00000409414.1	CYSRT1	0	1
ENST00000379287.3	GFOD1	3	17
ENST00000373510.8	ZBTB8A	2	43
ENST00000290551.4	BTG2	3	48
ENST00000264360.6	PCDH10	13	91
ENST00000641086.1	OR4N5	0	0
ENST00000249299.6	LSM8	38	230
ENST00000352632.7	SPTBN4	4	22
ENST00000382496.9	SEMA5A	0	1
ENST00000558518.5	LDLR	21	144
ENST00000398023.2	NPS	0	0
ENST00000306434.7	MAT2A	1144	7306
ENST00000284987.5	ADAMTS5	0	6
ENST00000250101.9	TXNDC17	67	436
ENST00000396751.6	ILK	61	455
ENST00000576178.6	NPY4R2	0	0
ENST00000261655.8	RIMBP2	0	0
ENST00000357721.3	ETFBKMT	2	13
ENST00000374144.7	C10orf71	0	1
ENST00000336374.3	CYP3A7	0	0
ENST00000269228.9	NPC1	43	314
ENST00000392766.6	ZBBX	0	0
ENST00000403897.3	CAPN14	1	2
ENST00000333055.8	MGAT1	34	201
ENST00000375826.3	AGMAT	2	17
ENST00000378372.7	HSPA14	72	410
ENST00000379727.7	CYP1A1	0	1
ENST00000261509.10	PALLD	32	173
ENST00000548861.1	AC034102.2	98	556
ENST00000172229.7	NGFR	0	5
ENST00000375707.1	CARD17	0	0
ENST00000312814.10	TMEM168	13	84
ENST00000334256.8	KPNA4	81	616
ENST00000261900.7	CCNT1	49	253
ENST00000415876.6	SLC4A10	0	0
ENST00000231021.8	CDH9	0	0
ENST00000392070.6	PAX3	6	58
ENST00000322209.4	NUDT4P1	21	134
ENST00000448552.6	CHTF8	19	103
ENST00000275364.7	GNA12	7	68
ENST00000450372.6	LGALS8	0	0
ENST00000309154.2	OR6M1	0	0
ENST00000216085.11	RHBDD3	9	52
ENST00000263817.6	ABCB11	0	0
ENST00000336078.8	ZNF532	2	19
ENST00000315456.10	DTNA	18	110
ENST00000356654.8	ATN1	34	191
ENST00000369939.7	KIAA1324	0	0
ENST00000372670.7	WFDC6	0	0
ENST00000593646.5	RNASEK	86	612
ENST00000369261.8	KLHL32	0	3
ENST00000349129.6	DOPEY1	19	115
ENST00000278483.7	HIKESHI	40	250
ENST00000538976.5	DAAM2	5	49
ENST00000441369.6	BUB1B-PAK6	0	0
ENST00000340281.8	ZNF326	132	745
ENST00000412090.2	KRTAP5-2	0	0
ENST00000545968.5	MYBPC3	0	0
ENST00000293379.8	ITGA5	11	76
ENST00000356175.7	NF1	56	390
ENST00000491143.2	ONECUT2	14	34
ENST00000250076.7	ZNF232	11	40
ENST00000524413.5	THNSL1	15	74
ENST00000320516.4	CCDC65	0	3
ENST00000290130.3	MIS18A	63	337
ENST00000535401.5	NNMT	0	0
ENST00000372289.6	DMAP1	56	335
ENST00000256255.10	SARAF	48	333
ENST00000373670.5	RC3H2	13	110
ENST00000324765.12	DIAPH2	19	131
ENST00000296257.9	SENP2	17	139
ENST00000434992.1	NLRP2B	0	0
ENST00000617316.1	ORAI1	17	85
ENST00000304056.8	KBTBD2	12	84
ENST00000371125.3	PRR32	0	0
ENST00000296679.8	WDR41	63	331
ENST00000367126.4	AVPR1B	0	0
ENST00000281282.5	CGNL1	5	23
ENST00000266058.8	SLIT1	1	10
ENST00000361361.6	FAM189B	19	101
ENST00000403092.5	SLC8A1	4	37
ENST00000357276.8	SMARCAL1	29	177
ENST00000372491.3	IER5L	6	69
ENST00000322177.5	RPP25	21	127
ENST00000297350.8	TNFRSF11B	0	0
ENST00000274979.12	ANO7	0	16
ENST00000398568.6	CYLD	16	89
ENST00000337573.9	EBAG9	3	37
ENST00000370196.10	TLX1	0	0
ENST00000361446.5	GAGE12B	0	0
ENST00000270176.9	SCYL1	78	515
ENST00000373812.7	YTHDF2	187	1258
ENST00000531909.5	TMEM218	11	55
ENST00000335895.12	BTF3	662	4477
ENST00000274938.7	SCUBE3	3	11
ENST00000359988.3	NRAP	1	0
ENST00000559844.5	SNX1	75	378
ENST00000297613.4	RPP25L	44	279
ENST00000399004.6	GIN1	1	57
ENST00000288390.2	SPATS1	0	0
ENST00000303210.8	GNB2	173	1191
ENST00000343257.6	CLCN1	0	0
ENST00000262384.3	N4BP1	14	136
ENST00000378053.3	FLRT3	5	52
ENST00000234677.6	SARS	364	2224
ENST00000234420.9	MSH6	293	1883
ENST00000611299.4	SYTL3	0	0
ENST00000398780.4	IQCF6	0	0
ENST00000373017.5	LCN2	0	0
ENST00000370730.5	ADGRL2	42	191
ENST00000388752.7	MRPL2	97	596
ENST00000440428.5	FAM58A	39	221
ENST00000370473.4	GBP1	0	1
ENST00000511912.5	ETFDH	30	195
ENST00000438320.6	DCTD	19	102
ENST00000466436.5	CD99L2	17	124
ENST00000326448.11	IFT80	11	89
ENST00000397463.2	LYPD1	2	10
ENST00000572888.5	DPEP2	0	0
ENST00000280020.9	KIAA1328	6	36
ENST00000361951.4	DARS2	206	1526
ENST00000476993.1	VWA1	13	85
ENST00000294409.2	GMEB1	22	95
ENST00000225969.8	MRPL27	94	504
ENST00000372638.3	CITED4	1	6
ENST00000252445.7	ELOF1	49	290
ENST00000545005.5	CCDC181	7	35
ENST00000367895.9	EYA4	10	120
ENST00000369937.4	CUEDC2	81	561
ENST00000220822.11	GDAP1	20	126
ENST00000624510.3	C8orf89	0	0
ENST00000229829.6	HLA-DOA	2	21
ENST00000556509.5	DPF3	3	10
ENST00000380554.4	AKR1C3	0	3
ENST00000392487.1	LENEP	0	0
ENST00000375352.1	CD300LD	0	0
ENST00000639081.1	AC106774.8	0	0
ENST00000371712.3	INPP5E	11	37
ENST00000504904.7	ZNF667	0	0
ENST00000317276.8	PER1	36	196
ENST00000181796.6	FAM107B	6	42
ENST00000316084.9	RPS4X	3835	24772
ENST00000318388.10	NDUFV2	148	757
ENST00000348579.6	ZDHHC1	2	5
ENST00000610445.2	OR52E5	0	0
ENST00000380455.8	NQO2	26	186
ENST00000617224.2	FAM25C	0	0
ENST00000284027.5	MCOLN2	6	37
ENST00000617501.4	ZNF274	6	39
ENST00000295685.14	ARPC2	122	878
ENST00000326005.10	OAZ2	29	177
ENST00000290691.9	RGL4	0	0
ENST00000454109.1	C2CD4D	0	0
ENST00000303227.10	GLOD5	0	0
ENST00000261875.9	HACD3	167	1172
ENST00000376597.8	CEP78	65	428
ENST00000410020.7	DYSF	1	7
ENST00000371542.3	LRRC26	0	3
ENST00000373212.5	SH3BGRL	56	322
ENST00000359246.8	PHF2	15	163
ENST00000265077.7	VCAN	43	304
ENST00000012443.8	PPP5C	158	1082
ENST00000335875.8	SLC6A16	0	4
ENST00000355085.3	C5AR1	0	0
ENST00000622306.4	NOMO2	112	818
ENST00000252809.3	GDF15	0	0
ENST00000286788.8	CCT8	533	3398
ENST00000263369.3	MIA	0	0
ENST00000559596.5	NUSAP1	142	941
ENST00000284551.10	TRIM11	45	304
ENST00000300055.9	PLIN1	0	0
ENST00000325157.6	ENTHD1	0	0
ENST00000618468.4	P2RY6	0	0
ENST00000380774.7	RAD17	10	78
ENST00000513876.3	FAM218A	0	0
ENST00000359890.7	RBM23	122	771
ENST00000639073.1	AC233724.17	0	0
ENST00000220325.8	EHD4	53	336
ENST00000373944.7	ZWINT	146	868
ENST00000641627.1	OR1M1	0	0
ENST00000349321.7	ART3	0	0
ENST00000395761.3	CXCL1	0	0
ENST00000321367.7	SEPT1	0	10
ENST00000622362.1	FAM200B	0	20
ENST00000487416.6	SMIM7	26	162
ENST00000367385.8	NEK7	32	131
ENST00000609664.2	KRTAP10-7	0	0
ENST00000372232.7	ATG4A	15	82
ENST00000235332.5	MIIP	31	160
ENST00000304411.2	GPR27	4	41
ENST00000327134.7	PAK2	93	719
ENST00000310613.7	SULT1B1	0	0
ENST00000273317.4	LIMD1	50	272
ENST00000330398.8	ATP6V0C	111	627
ENST00000290079.8	TMEM141	19	137
ENST00000437684.6	WDR64	0	0
ENST00000429976.5	TRANK1	4	7
ENST00000595891.1	MBD3L1	0	0
ENST00000380488.8	ASB9	0	0
ENST00000284957.9	RABGEF1	14	88
ENST00000441993.6	HEPH	0	0
ENST00000399271.5	DSPP	1	0
ENST00000396081.5	HERPUD2	9	91
ENST00000324436.4	ACTL9	0	0
ENST00000367142.4	NUCKS1	545	3423
ENST00000244815.9	LRRFIP1	75	360
ENST00000370185.7	PLPPR4	0	6
ENST00000295896.12	C3orf49	0	0
ENST00000357147.3	TEX43	0	0
ENST00000404648.7	FGG	0	1
ENST00000358047.4	FAM47C	0	0
ENST00000303142.10	C20orf196	5	17
ENST00000377028.9	DCT	0	1
ENST00000392811.6	SMARCD3	17	108
ENST00000368059.7	SLAMF6	0	0
ENST00000361434.7	ADGRL1	8	70
ENST00000404249.7	CDK11A	44	173
ENST00000300181.6	TSC22D4	9	79
ENST00000337514.10	IGF1	0	0
ENST00000322487.11	ZNF726	1	10
ENST00000311620.6	ANKS4B	0	0
ENST00000461554.5	PCBP4	6	39
ENST00000269143.7	AFG3L2	71	476
ENST00000356208.9	RBM38	24	181
ENST00000436063.6	DNTTIP2	122	904
ENST00000223029.7	AIMP2	139	970
ENST00000383070.1	SRY	0	0
ENST00000523266.5	DMTN	3	10
ENST00000377811.3	NDUFB11	282	1527
ENST00000310597.5	ZNHIT2	30	187
ENST00000400345.7	NEDD4L	7	57
ENST00000309623.1	OR1L1	0	0
ENST00000215904.6	PDXP	25	190
ENST00000310842.8	POMZP3	5	17
ENST00000301149.7	GPD1	0	0
ENST00000371263.7	SPO11	0	0
ENST00000323303.8	MOB4	28	178
ENST00000366639.8	TSNAX	129	583
ENST00000607357.1	COPS9	42	207
ENST00000615281.4	NBPF11	3	10
ENST00000335765.8	UNC119	15	115
ENST00000339922.4	VHLL	0	0
ENST00000228922.11	OGFOD2	5	45
ENST00000393818.2	COASY	31	193
ENST00000341959.2	OR2S2	0	0
ENST00000444129.6	RECQL	48	363
ENST00000381341.6	DDX1	265	1752
ENST00000436909.7	PAPD5	31	174
ENST00000281928.7	MED13L	32	174
ENST00000220966.10	PYCR3	43	298
ENST00000336890.9	LCK	0	0
ENST00000389474.7	SIGLEC15	0	0
ENST00000262429.8	ATP2C2	0	0
ENST00000301761.6	SDHAF2	17	166
ENST00000409638.7	STK16	7	58
ENST00000577222.5	RPL36	1517	9239
ENST00000397367.6	CAPSL	0	0
ENST00000306279.3	ATOH8	0	4
ENST00000282397.8	FLT1	5	29
ENST00000491614.5	NUDT5	138	845
ENST00000547026.5	ZNF641	3	24
ENST00000373517.3	NAP1L2	3	9
ENST00000529246.3	C6orf141	1	2
ENST00000402399.5	TCL1A	0	0
ENST00000271971.6	CAPN9	0	2
ENST00000216014.8	KDELR3	9	47
ENST00000590360.2	APOC2	0	0
ENST00000367245.5	MYCT1	0	0
ENST00000357008.6	CHD4	281	1654
ENST00000528616.4	OR5M11	0	0
ENST00000307897.9	ZWILCH	31	277
ENST00000256015.4	BTG1	25	153
ENST00000361069.8	LAMC3	16	105
ENST00000372979.8	ECD	83	498
ENST00000504771.2	TNFAIP8	5	23
ENST00000479191.1	RIIAD1	0	0
ENST00000307098.4	SPRR1B	0	0
ENST00000370359.5	OOEP	0	0
ENST00000311104.2	GPR151	0	0
ENST00000588776.6	CAPS	0	0
ENST00000533783.1	CSRP3	0	0
ENST00000360689.9	FUT8	3	65
ENST00000289004.8	HPD	0	1
ENST00000452633.5	PLA2G4B	1	4
ENST00000405666.5	ESRRA	11	85
ENST00000258787.11	MYO1G	0	1
ENST00000370406.7	CXorf40B	16	91
ENST00000317135.12	LRCH2	35	242
ENST00000380184.1	UBQLNL	0	0
ENST00000341695.9	PPA2	122	642
ENST00000367770.5	SCYL3	12	65
ENST00000503322.1	AL662899.2	0	0
ENST00000338437.6	CA7	0	1
ENST00000296029.3	PF4	0	0
ENST00000260187.6	USP2	17	115
ENST00000382424.8	DAZ2	0	0
ENST00000423893.6	GH2	0	0
ENST00000064724.7	CLDN11	0	0
ENST00000322434.7	ZNF354B	10	65
ENST00000454612.6	DDR1	8	33
ENST00000313543.4	GIMAP7	0	0
ENST00000282003.6	RNF219	77	494
ENST00000433529.6	TIA1	54	326
ENST00000371790.4	SLC16A12	0	0
ENST00000393892.7	CNP	97	603
ENST00000371633.7	LCN12	0	0
ENST00000642090.1	OR2T10	0	0
ENST00000395878.7	UBFD1	89	461
ENST00000342818.4	BTBD8	0	2
ENST00000273610.3	UCN2	0	0
ENST00000493422.2	GSTA2	0	0
ENST00000328965.8	OAF	18	91
ENST00000295379.1	BMP10	0	0
ENST00000306858.7	FAM83B	2	5
ENST00000194214.9	HSPB11	27	232
ENST00000330387.10	CREB3L2	103	524
ENST00000260753.8	KIF20B	57	305
ENST00000625619.1	AC087632.1	34	175
ENST00000227918.2	SCGB2A2	0	0
ENST00000553909.1	AL163636.2	0	0
ENST00000542230.6	TMEM50B	12	73
ENST00000221455.7	CLASRP	28	218
ENST00000518069.1	PCDHGA5	0	1
ENST00000299578.9	C16orf46	2	8
ENST00000395748.7	AREG	0	0
ENST00000393203.2	PTGFRN	33	206
ENST00000264717.6	GCKR	0	0
ENST00000303775.9	N6AMT1	16	75
ENST00000641450.1	OR5H15	0	0
ENST00000441594.5	HHATL	0	0
ENST00000361671.9	NAA35	18	218
ENST00000240364.6	FAM117A	20	101
ENST00000418476.2	UNC45A	81	650
ENST00000277010.8	SIGMAR1	147	889
ENST00000341689.3	TMEM202	0	0
ENST00000263326.7	IL37	0	0
ENST00000243938.8	WFDC3	0	0
ENST00000641866.1	OR4D2	0	0
ENST00000288840.9	SMAD6	4	56
ENST00000340800.6	ACSL4	64	481
ENST00000368463.7	PBXIP1	7	42
ENST00000409852.1	NPPC	1	13
ENST00000305631.6	DEGS2	1	6
ENST00000263864.9	VAMP8	6	35
ENST00000309979.10	NDST2	2	22
ENST00000553066.5	MYL6B	40	252
ENST00000371384.3	FAM210B	9	80
ENST00000286317.5	MED7	8	62
ENST00000515385.1	SMAD1	26	167
ENST00000371696.6	AGPAT2	20	114
ENST00000620793.1	ADRA2B	1	0
ENST00000337907.7	RERE	32	245
ENST00000265171.9	EGF	0	0
ENST00000296575.7	HHIP	6	42
ENST00000301067.11	KMT2D	90	595
ENST00000259632.11	DCTN3	119	646
ENST00000359332.6	KLHDC1	0	0
ENST00000286063.10	PDE11A	0	2
ENST00000636231.1	CLEC19A	0	0
ENST00000369158.1	HIST2H3C	2795	18416
ENST00000396026.7	ZNF133	6	33
ENST00000279839.7	CWC15	94	523
ENST00000267584.8	AK7	0	16
ENST00000334670.9	KRTAP10-11	0	1
ENST00000334660.9	CHP1	40	218
ENST00000216127.4	RASD2	0	2
ENST00000252108.7	UBE4A	86	482
ENST00000568000.5	KCTD13	8	56
ENST00000219150.9	CORO1A	8	49
ENST00000370211.8	HAUS7	51	343
ENST00000524189.5	KIF13B	4	49
ENST00000356286.9	RBCK1	8	29
ENST00000262210.9	CSPP1	11	79
ENST00000371929.7	ADAMTS13	1	9
ENST00000411432.5	METTL21A	11	62
ENST00000426595.1	AC092647.5	27	211
ENST00000402030.6	IRF5	1	1
ENST00000230124.7	FIG4	22	132
ENST00000374971.1	PAGE2B	0	1
ENST00000368016.7	ARHGAP30	0	0
ENST00000354586.4	STYX	4	56
ENST00000371711.4	B4GALT5	13	99
ENST00000445355.7	ADAM8	0	1
ENST00000502986.2	IDO2	0	0
ENST00000410080.5	PRPF40A	166	1115
ENST00000314391.3	C19orf18	0	0
ENST00000380456.7	RGL3	0	1
ENST00000193391.7	IMPG2	0	0
ENST00000598418.5	JOSD2	13	59
ENST00000612363.1	TWIST2	2	16
ENST00000436390.5	IFRD2	34	257
ENST00000367658.2	HECA	12	81
ENST00000309664.9	LMAN1L	0	0
ENST00000274065.8	RPS3A	2197	14256
ENST00000520539.5	UBR5	45	319
ENST00000415919.2	PRAMEF9	0	0
ENST00000255039.5	HAPLN2	1	1
ENST00000260643.6	PREB	61	408
ENST00000361771.7	WDTC1	15	99
ENST00000265000.8	GALNT7	29	124
ENST00000449977.6	CT62	0	0
ENST00000336985.10	PRR5	12	52
ENST00000410023.5	IL1R1	0	0
ENST00000370205.5	ALG14	23	140
ENST00000344532.7	RCBTB2	11	64
ENST00000306087.2	SOX14	1	0
ENST00000450169.6	LSM5	40	280
ENST00000331683.9	SPAG16	24	112
ENST00000359626.9	TYW1	22	104
ENST00000262715.9	TEP1	8	61
ENST00000272433.6	SFXN5	5	59
ENST00000400017.6	RPGRIP1	1	0
ENST00000504595.1	FBXL7	1	5
ENST00000264047.2	SLC5A7	0	0
ENST00000402764.6	ETV2	2	5
ENST00000422003.6	TBCEL	10	54
ENST00000488423.1	DPH3	23	167
ENST00000238558.4	GSC	4	31
ENST00000231512.4	C5orf15	87	470
ENST00000426548.5	GJC1	18	127
ENST00000264057.6	DGKD	18	64
ENST00000296657.6	ANKRD33B	2	12
ENST00000361926.7	ARHGEF15	0	0
ENST00000308713.9	SEZ6L2	27	214
ENST00000624995.3	SLC27A3	2	27
ENST00000247970.8	PIN1	96	571
ENST00000317582.9	BCL2L13	50	299
ENST00000320460.8	GLIPR1L2	0	2
ENST00000337508.8	NRIP2	0	0
ENST00000287844.6	ABCF2	233	1281
ENST00000331858.4	SLC35D3	1	1
ENST00000275764.3	STRA8	0	0
ENST00000569275.1	LINC00890	0	0
ENST00000458448.5	LRRD1	0	0
ENST00000342016.7	CIR1	19	145
ENST00000315396.7	CCDC114	0	0
ENST00000392886.6	CSH2	0	0
ENST00000272895.11	ABCA12	0	0
ENST00000419022.6	PAX6	13	79
ENST00000304623.12	CTNND2	0	1
ENST00000252825.8	HRC	0	1
ENST00000361764.8	HHLA3	8	49
ENST00000294829.4	FAM71A	0	0
ENST00000381585.7	C2orf50	0	0
ENST00000418404.8	MYH13	0	1
ENST00000375846.3	S1PR3	1	20
ENST00000337532.9	MPP7	13	82
ENST00000263354.7	NAPA	119	615
ENST00000349703.6	RFC1	61	390
ENST00000381591.5	ZMYND11	11	96
ENST00000591806.5	MUM1	28	144
ENST00000257336.5	BIVM	3	9
ENST00000265069.12	ZFR	165	1207
ENST00000323819.7	TRIM73	0	1
ENST00000425232.6	C5orf42	15	96
ENST00000263253.8	EP300	113	792
ENST00000268766.10	NEK8	0	14
ENST00000303538.12	PDS5A	138	792
ENST00000307792.7	SEMA3E	2	26
ENST00000400374.4	KRTAP10-4	0	0
ENST00000429204.5	ITPKB	4	23
ENST00000520164.5	EBF2	2	9
ENST00000376419.4	IDNK	0	2
ENST00000475541.1	PURG	1	6
ENST00000376971.3	CST9	0	0
ENST00000283426.11	PLEKHG4B	0	1
ENST00000357701.5	MYBPC2	0	0
ENST00000304820.4	OR1L3	0	0
ENST00000610704.4	ZNF282	73	569
ENST00000267377.2	SSTR1	0	0
ENST00000409150.7	NEMP2	1	36
ENST00000263277.7	EHD2	7	30
ENST00000455784.6	SEPT5	6	26
ENST00000370963.8	GSTA4	43	293
ENST00000321765.9	SPAG5	98	655
ENST00000561509.2	TP53TG3C	0	0
ENST00000397457.6	BLOC1S5	9	69
ENST00000046794.9	LCP2	0	0
ENST00000367714.3	SLC9C2	0	0
ENST00000312060.9	CTU2	51	310
ENST00000265462.8	PRDX5	279	1759
ENST00000433363.6	SLC13A5	0	0
ENST00000432094.6	ZNF761	3	21
ENST00000316610.6	MBLAC2	16	69
ENST00000284437.6	C4orf19	0	0
ENST00000252804.8	PXDN	16	114
ENST00000429433.3	BEND3	14	118
ENST00000472487.5	MYSM1	14	99
ENST00000318445.10	SLCO3A1	0	7
ENST00000504329.1	TMEM110-MUSTN1	4	29
ENST00000438731.6	C4orf51	0	0
ENST00000272203.7	PLEKHA6	0	2
ENST00000496817.5	S100A6	0	0
ENST00000564644.5	SNUPN	27	223
ENST00000373388.6	CSMD2	0	1
ENST00000395395.6	ZNF169	0	14
ENST00000536681.7	FAR2	27	187
ENST00000414820.5	FAHD2B	28	145
ENST00000343938.8	CPTP	14	61
ENST00000641380.1	OR5H14	0	0
ENST00000371588.9	DPM1	71	421
ENST00000344936.6	ARHGAP12	12	69
ENST00000373588.8	NR5A1	0	2
ENST00000334456.9	PDE2A	1	2
ENST00000276282.6	MFHAS1	2	43
ENST00000383572.2	TXNRD3NB	0	0
ENST00000394077.7	RPL24	1433	9353
ENST00000368636.8	BNIP3	46	320
ENST00000373991.3	SCAND1	63	422
ENST00000258991.7	TEX2	21	94
ENST00000382951.3	RNASE13	0	0
ENST00000374908.1	SPIN2A	3	25
ENST00000524821.5	C8orf82	22	126
ENST00000402918.6	ELFN2	0	8
ENST00000273814.7	DGKQ	0	26
ENST00000323169.9	ZNF491	0	2
ENST00000376227.3	CCDC22	39	324
ENST00000409404.6	FAT3	15	61
ENST00000261708.8	UTP6	119	711
ENST00000528542.6	CRACR2B	2	3
ENST00000285093.14	ACAA2	54	312
ENST00000422466.6	ADAL	4	26
ENST00000371614.1	KTI12	24	193
ENST00000261647.9	TTC19	26	237
ENST00000368644.5	GLRX3	138	928
ENST00000450993.6	PLCD4	0	0
ENST00000345491.7	CREM	9	60
ENST00000281187.9	VPS26B	26	194
ENST00000296411.10	METAP1	73	479
ENST00000292852.8	FBXO17	9	82
ENST00000360472.8	PEA15	33	204
ENST00000016946.7	RGPD5	29	203
ENST00000507110.5	MRPS30	101	615
ENST00000586659.5	KANK2	16	157
ENST00000285083.9	OXNAD1	16	124
ENST00000341509.9	LCTL	0	0
ENST00000389082.9	DENND5B	8	85
ENST00000317058.7	SGF29	22	172
ENST00000360876.8	EIF3B	472	2955
ENST00000380378.1	OR51T1	0	0
ENST00000355123.8	ITSN2	17	116
ENST00000332830.8	PHF12	19	102
ENST00000553851.2	PRAF2	36	177
ENST00000563630.5	ZNF598	57	444
ENST00000545377.5	ARHGEF28	0	16
ENST00000491959.5	ZPLD1	0	0
ENST00000216177.8	PNPLA5	0	0
ENST00000262442.8	DNAH9	0	1
ENST00000633222.1	KCNA2	0	0
ENST00000389301.7	FANCA	65	388
ENST00000317968.8	PDLIM5	64	455
ENST00000276594.2	PRDM14	0	0
ENST00000339818.8	C21orf2	4	41
ENST00000373233.7	CHD6	23	135
ENST00000391884.2	KCNJ14	0	2
ENST00000245552.6	NT5C	38	216
ENST00000330877.6	ADSSL1	4	10
ENST00000355016.7	H2BFM	0	0
ENST00000415846.3	SLFN14	0	1
ENST00000345664.10	CENPL	9	79
ENST00000346234.6	OSTF1	17	165
ENST00000226444.3	SULT1E1	0	0
ENST00000292778.10	YDJC	93	578
ENST00000527447.1	CREBZF	20	175
ENST00000307428.7	PARM1	3	11
ENST00000314845.7	AMBRA1	42	293
ENST00000366999.8	NEK2	33	290
ENST00000393473.6	LIPT1	8	47
ENST00000354484.8	ADAMTSL2	0	0
ENST00000382348.1	OLIG1	0	1
ENST00000397708.1	MCM3AP	92	557
ENST00000417956.6	CELF2	21	95
ENST00000377918.7	PCDH17	5	36
ENST00000355303.9	ANO1	0	1
ENST00000250617.6	ARHGEF6	10	84
ENST00000573035.5	GTF2I	308	2372
ENST00000339514.8	MYO1B	69	437
ENST00000368145.2	OR6K3	0	0
ENST00000239906.9	FAM53C	25	227
ENST00000291295.13	CALM3	205	1277
ENST00000602142.5	VAV1	0	1
ENST00000622588.1	FOXD4L6	0	0
ENST00000263181.6	KIF18A	23	157
ENST00000395906.7	CDRT1	0	1
ENST00000297990.8	NOL6	139	976
ENST00000338882.4	METTL24	0	7
ENST00000396560.6	ATF7IP2	0	6
ENST00000408926.7	XKR9	0	0
ENST00000225927.6	NAGLU	37	173
ENST00000378251.2	LRRC47	121	750
ENST00000303910.4	HIST1H2AE	67	463
ENST00000545871.1	RAI2	2	17
ENST00000557004.5	SERPINA4	0	0
ENST00000286448.11	VAMP7	23	128
ENST00000372827.7	BMP8B	4	33
ENST00000397732.7	ZNF709	0	9
ENST00000301740.12	SRRM2	1072	7216
ENST00000231461.9	ST8SIA4	2	7
ENST00000329903.4	CNGA2	0	0
ENST00000305997.7	MBOAT2	20	118
ENST00000297537.4	GBX1	2	6
ENST00000586178.5	MBTD1	6	34
ENST00000292377.3	GPC2	2	17
ENST00000379263.7	DNAJC2	46	379
ENST00000398136.6	TMEM123	52	289
ENST00000326194.10	PORCN	1	38
ENST00000620827.4	ZNF107	3	64
ENST00000216951.6	GSS	50	362
ENST00000542527.6	C16orf52	1	7
ENST00000392672.8	RAD9B	0	4
ENST00000415858.3	CT47A4	0	0
ENST00000495514.5	BOC	2	17
ENST00000371989.7	SURF4	177	1095
ENST00000334270.2	TTF1	27	136
ENST00000369287.7	CCDC186	5	65
ENST00000200457.8	TRIP6	66	389
ENST00000415822.6	MFSD1	26	175
ENST00000307959.8	ARR3	0	0
ENST00000514917.2	AC093668.1	33	276
ENST00000361756.7	RNF121	34	168
ENST00000353546.7	ARFGAP1	44	257
ENST00000619537.4	FP236240.1	0	0
ENST00000394905.2	CCL26	0	0
ENST00000533895.5	SYBU	1	29
ENST00000341700.6	GNA14	0	0
ENST00000402050.6	IQCE	8	35
ENST00000267890.10	TTBK2	2	32
ENST00000226247.2	FOXN1	0	0
ENST00000295461.9	NIPAL1	0	20
ENST00000615234.4	POLR2E	151	1098
ENST00000226067.9	HLF	2	10
ENST00000320868.9	HBA1	2	16
ENST00000599174.2	CCDC177	0	1
ENST00000287295.7	AIFM1	196	1294
ENST00000340020.10	AIDA	18	115
ENST00000370475.8	FMR1	76	586
ENST00000294952.12	PPP1R21	15	71
ENST00000382824.5	FBXO25	4	47
ENST00000314940.6	HNRNPA0	441	2697
ENST00000366695.3	HIST3H2A	393	2455
ENST00000356972.1	SPINK14	0	0
ENST00000586696.5	ACSBG2	0	0
ENST00000311966.8	GLS2	0	0
ENST00000396842.6	EAF1	25	180
ENST00000355619.9	FBXL3	70	375
ENST00000381410.4	SNX18	23	226
ENST00000624396.1	AC244517.10	0	0
ENST00000344051.8	SPINT1	1	2
ENST00000434715.7	DCTN2	104	688
ENST00000332238.5	OR4F15	0	0
ENST00000314797.10	COPG1	212	1465
ENST00000361319.3	ATP1B4	0	0
ENST00000333017.6	LYG2	0	1
ENST00000307635.3	ZNF556	0	0
ENST00000342058.8	FBLN5	6	35
ENST00000263991.9	EHBP1	29	169
ENST00000372642.4	ENDOG	53	293
ENST00000322652.9	SUZ12	60	356
ENST00000262953.10	TLE2	2	23
ENST00000355552.7	TPRA1	22	93
ENST00000638408.1	AC106774.7	0	0
ENST00000618155.2	ECSCR	0	1
ENST00000318602.11	A2M	0	0
ENST00000495893.6	PHC3	17	77
ENST00000375520.4	C10orf126	0	0
ENST00000318357.8	ANKRD23	0	4
ENST00000327141.8	AES	39	249
ENST00000406189.3	MEX3C	11	53
ENST00000395471.7	PSPH	19	120
ENST00000333305.4	IGIP	0	0
ENST00000395076.8	PPM1A	23	165
ENST00000639673.1	TRIM43B	0	0
ENST00000326303.4	ACOT4	1	0
ENST00000417098.5	SATB2	32	231
