tx_id	gene_name	NEBNext_20_34	undepleted_20_34	NEBNext_20_60	undepleted_20_60
ENST00000440863.6	ULK3	4	0	1	0
ENST00000274711.6	LRRTM2	0	0	0	0
ENST00000265678.8	RPS6KA2	0	0	0	0
ENST00000400358.8	SGSM1	0	0	0	0
ENST00000158009.5	FNDC8	0	0	0	0
ENST00000374270.7	SUSD1	12	4	8	1
ENST00000311331.11	ZNF624	0	1	0	1
ENST00000296921.5	TLX3	0	0	0	0
ENST00000296142.3	RTP3	0	0	0	0
ENST00000634670.1	KLF18	0	0	0	0
ENST00000360029.3	KCTD8	0	0	0	0
ENST00000618404.4	CCL14	0	0	0	0
ENST00000301295.10	NLRP4	0	0	0	0
ENST00000265026.7	MAP3K13	0	0	0	0
ENST00000335769.2	WFDC10B	0	0	0	0
ENST00000619363.2	AC007906.2	0	0	0	0
ENST00000246551.8	HCST	1	0	0	0
ENST00000283195.10	RANBP2	52	15	21	10
ENST00000248846.9	TUBGCP6	4	0	7	0
ENST00000355740.6	FAS	0	0	0	0
ENST00000255390.9	SCO1	8	10	12	2
ENST00000343932.4	CYP1A2	0	0	0	0
ENST00000245457.5	PTGER2	0	0	0	0
ENST00000264160.8	R3HDM1	3	2	3	0
ENST00000368868.9	SELENBP1	17	7	8	2
ENST00000321253.6	TUBA3D	2	0	0	0
ENST00000367651.3	CITED2	39	21	12	2
ENST00000222115.5	HAS1	0	0	0	0
ENST00000368272.4	BGLAP	0	0	0	0
ENST00000284268.6	ANKH	1	1	0	0
ENST00000229395.7	FGFR1OP2	8	2	3	0
ENST00000249344.6	STRIP2	24	7	10	2
ENST00000581347.2	TMEM200C	0	0	0	0
ENST00000217386.2	OXT	0	0	0	0
ENST00000505374.5	DDX4	0	0	0	0
ENST00000380006.2	SIAH1	5	1	2	1
ENST00000367731.5	DNM3	3	0	0	0
ENST00000252137.10	ESS2	26	16	8	11
ENST00000552471.1	PRSS58	0	0	0	0
ENST00000373382.5	VPS26A	54	33	21	6
ENST00000343262.8	RPS2	816	314	328	63
ENST00000289989.9	C8orf58	2	0	1	0
ENST00000526104.5	RIC8A	16	7	7	2
ENST00000347598.8	CACNA1C	0	0	0	0
ENST00000373312.3	FAM129B	19	8	6	0
ENST00000251166.8	CORO7	7	7	7	0
ENST00000360564.5	MMP17	4	0	2	0
ENST00000321925.8	SLC14A1	0	0	0	0
ENST00000615050.1	CCL23	0	0	0	0
ENST00000452027.2	SRSF12	0	1	0	0
ENST00000340524.9	UTS2B	0	0	0	0
ENST00000378673.2	GDF9	0	0	0	0
ENST00000372257.6	ERI3	29	20	13	3
ENST00000308197.9	COQ10A	2	0	1	0
ENST00000221700.10	CYP4F2	0	0	0	0
ENST00000613979.4	ZAN	0	0	0	0
ENST00000356998.7	MFNG	0	0	0	0
ENST00000428239.5	CDC7	35	7	8	1
ENST00000305352.6	S1PR1	0	0	0	0
ENST00000382405.7	CBWD5	7	2	4	1
ENST00000401445.3	CEACAM21	0	0	0	0
ENST00000264833.8	OLFM2	0	0	0	0
ENST00000304842.5	TPST1	0	0	0	0
ENST00000237264.8	TBPL1	13	1	5	1
ENST00000523111.6	UBE2V2	46	22	15	5
ENST00000580155.5	RBFOX3	1	0	0	0
ENST00000233575.6	SNX17	31	11	14	7
ENST00000392238.2	FAM117B	4	1	2	4
ENST00000371244.8	PRKAA2	0	0	0	0
ENST00000266031.8	HYAL1	0	0	0	0
ENST00000383847.6	FAM131A	1	1	2	0
ENST00000238651.9	ACOT2	0	0	0	0
ENST00000366481.3	TRIM58	10	4	5	0
ENST00000216099.12	APOBEC3D	11	0	2	0
ENST00000397764.7	SMIM30	27	4	5	4
ENST00000287202.9	CELF6	0	0	0	0
ENST00000295488.7	HELQ	2	3	3	1
ENST00000515673.6	RNF150	0	0	0	0
ENST00000599837.2	CTAG1A	0	0	0	0
ENST00000529559.1	USP17L1	0	0	0	0
ENST00000368990.7	PLEKHA1	0	0	0	1
ENST00000312541.9	BTN2A1	3	0	2	0
ENST00000374748.5	CUL2	45	9	10	5
ENST00000325631.9	MARVELD2	0	0	0	0
ENST00000374796.6	NCOA6	12	7	4	2
ENST00000517649.5	NAIP	0	0	1	0
ENST00000264094.7	LOXL3	0	0	0	0
ENST00000361927.8	COLGALT2	52	9	17	3
ENST00000325318.9	TCTEX1D2	1	1	2	1
ENST00000400156.4	ZNF705G	0	0	0	0
ENST00000373367.7	ZDHHC15	0	0	0	0
ENST00000331890.5	FBXL6	7	7	8	2
ENST00000287008.7	PCDH1	0	0	0	0
ENST00000533871.6	IGSF9B	0	0	0	0
ENST00000342788.8	ERBB4	0	0	0	0
ENST00000538936.6	PCYT2	14	13	12	4
ENST00000561734.5	RPUSD1	7	6	1	1
ENST00000391767.5	CACNG7	0	0	0	0
ENST00000306384.4	VAMP5	1	0	0	0
ENST00000304312.4	ATP5I	41	40	21	1
ENST00000333003.9	NR2C1	12	6	3	0
ENST00000239926.8	MYOT	0	0	0	0
ENST00000617388.4	ICA1L	0	1	0	0
ENST00000504543.1	USP17L28	0	0	0	0
ENST00000296591.9	EDIL3	0	0	0	0
ENST00000301904.3	SCARA3	0	0	0	0
ENST00000378387.3	ARHGEF39	15	6	4	1
ENST00000302418.4	KIF5B	49	37	21	10
ENST00000433389.6	ESRP1	0	0	0	0
ENST00000541778.5	NOP2	49	18	14	8
ENST00000609684.2	PCDHB16	0	0	0	0
ENST00000376321.3	DEFB119	0	0	0	0
ENST00000263857.10	POLR1A	92	27	46	10
ENST00000007414.7	OSBPL7	1	2	4	0
ENST00000230419.8	PTK7	7	5	1	0
ENST00000256474.2	VHL	23	10	18	2
ENST00000409645.5	MGAT5	6	2	3	0
ENST00000323468.9	KDELC2	20	5	7	1
ENST00000253727.9	NR1H2	10	4	7	0
ENST00000314759.5	SKA3	16	7	6	2
ENST00000448504.6	ARSG	0	0	0	0
ENST00000330137.11	SKA2	40	4	7	0
ENST00000374080.7	MED12	52	21	17	4
ENST00000340027.9	NCR3	1	1	0	0
ENST00000403683.1	HIST2H3A	699	286	250	54
ENST00000361627.7	ARHGAP11A	29	10	8	4
ENST00000361580.6	KIFAP3	19	12	13	2
ENST00000528157.5	MANF	18	10	3	5
ENST00000576222.1	PCDHGB3	0	0	0	0
ENST00000307340.7	USH2A	0	0	0	0
ENST00000293441.5	SHANK1	0	0	0	0
ENST00000534327.5	ZSCAN5C	0	0	0	0
ENST00000380877.7	GABPB1	6	7	3	1
ENST00000536769.1	UBC	570	261	217	62
ENST00000395326.7	CRCP	4	3	1	2
ENST00000355594.8	ANKRD35	0	0	0	0
ENST00000556440.6	CEP95	13	11	7	1
ENST00000538197.5	CPEB2	0	0	0	0
ENST00000264538.3	IFT57	4	5	1	1
ENST00000404991.1	PAPOLB	1	0	0	0
ENST00000315429.10	ZNF487	1	0	0	0
ENST00000350437.8	DDX11	17	10	8	1
ENST00000343948.8	P2RX2	0	0	0	0
ENST00000222725.9	LFNG	0	0	0	0
ENST00000467909.5	SLC44A3	0	0	0	0
ENST00000369905.8	ACTR1A	31	17	25	2
ENST00000343666.5	TMEM203	8	4	8	2
ENST00000422725.3	FNDC10	0	0	0	0
ENST00000316144.5	LCN15	0	0	0	0
ENST00000349792.9	PIP5K1A	8	3	3	0
ENST00000348849.7	RBMS1	0	0	0	0
ENST00000379446.9	NEDD9	0	0	0	0
ENST00000381890.9	SPATA6L	0	0	0	0
ENST00000373719.7	OGT	41	19	17	3
ENST00000372797.7	CAP1	254	153	123	36
ENST00000316163.9	RGS11	0	0	0	0
ENST00000372470.8	MPL	0	0	0	0
ENST00000409257.9	AFMID	31	19	11	3
ENST00000368444.7	FABP7	0	0	0	0
ENST00000251412.7	TUBG2	5	6	5	1
ENST00000240687.2	TAS2R7	0	0	0	0
ENST00000398019.6	SERPINB7	0	0	0	0
ENST00000542575.6	SLC1A5	338	138	162	32
ENST00000272298.11	CALM2	252	113	100	32
ENST00000599957.5	LRRC4B	0	2	1	0
ENST00000393167.7	RABL2A	1	1	0	0
ENST00000291577.10	C21orf33	17	13	11	1
ENST00000230990.6	HBEGF	1	0	0	0
ENST00000337682.8	FAM60A	31	9	9	4
ENST00000322030.12	SET	305	150	150	46
ENST00000396334.7	MYD88	20	4	8	2
ENST00000375550.4	OMD	0	0	0	0
ENST00000331789.9	ACTB	2203	1034	1018	264
ENST00000395310.6	SEC31A	103	40	32	4
ENST00000389840.6	DNAH17	0	0	0	0
ENST00000252797.6	ZNF764	2	3	1	0
ENST00000356978.8	CALM1	37	22	15	3
ENST00000378719.6	SEPT8	20	17	14	5
ENST00000378247.7	SPIRE2	0	0	0	0
ENST00000337604.6	MUC1	9	2	2	0
ENST00000368921.4	MLLT11	9	4	3	4
ENST00000340722.7	TCL1B	0	0	0	0
ENST00000437150.6	GCA	0	0	0	0
ENST00000440944.5	GPSM1	7	5	1	1
ENST00000373829.7	ITGB1BP2	0	0	0	1
ENST00000206020.7	SPAG7	9	5	4	1
ENST00000450053.7	NBEAL2	53	17	19	0
ENST00000305626.5	RAB33B	4	0	0	0
ENST00000330590.3	DEFA5	0	0	0	0
ENST00000371920.3	LUZP4	0	0	0	0
ENST00000360772.7	MYLK	0	0	0	0
ENST00000297991.4	AQP3	23	6	8	5
ENST00000372622.7	DNTTIP1	13	18	12	3
ENST00000429154.6	ZNF230	0	0	1	0
ENST00000428202.6	POC5	7	9	3	2
ENST00000373464.4	ZBTB43	8	5	0	2
ENST00000522677.7	MYBL1	0	1	0	0
ENST00000377524.7	STAM	11	11	6	0
ENST00000375156.3	FKBPL	3	2	1	1
ENST00000370659.1	FKBP1C	16	8	9	2
ENST00000316902.11	SLC7A8	1	0	1	1
ENST00000594117.4	CT45A1	2	3	1	0
ENST00000427569.6	AARSD1	15	7	11	1
ENST00000334667.6	TMEM68	4	4	8	1
ENST00000360716.7	DRC7	0	0	0	0
ENST00000369838.5	SH3BGRL2	1	0	1	0
ENST00000338045.7	LIMS1	24	7	15	6
ENST00000294600.6	CCDC27	0	0	0	0
ENST00000243347.4	TNFAIP6	0	0	0	0
ENST00000337910.9	RHOBTB1	2	3	0	0
ENST00000596046.1	RPS5	894	360	366	94
ENST00000374530.7	PALM2-AKAP2	0	0	0	0
ENST00000295408.8	MERTK	4	0	0	1
ENST00000329553.2	RIPPLY3	0	0	0	0
ENST00000228644.3	MYF5	0	0	0	0
ENST00000369552.8	SLC35A1	4	5	3	0
ENST00000263321.5	TYR	0	0	0	0
ENST00000369842.8	EMD	66	29	23	10
ENST00000007735.3	KRT33A	0	0	0	0
ENST00000265840.11	ELMOD1	0	0	0	0
ENST00000412391.6	U2AF1L4	3	0	1	0
ENST00000264382.7	SI	0	0	0	0
ENST00000264914.8	ARSB	0	2	0	0
ENST00000441448.6	RPF2	95	49	48	9
ENST00000381127.5	ARSF	0	0	0	0
ENST00000399722.6	RBBP8	10	1	2	2
ENST00000641244.1	OR7D4	0	0	0	0
ENST00000397572.4	MYCBP	10	4	8	2
ENST00000339561.10	CLIC5	0	0	0	0
ENST00000380172.8	MTAP	0	0	0	0
ENST00000437818.1	DEFB130B	0	0	0	0
ENST00000262238.8	YY1	48	13	16	6
ENST00000342380.2	ASTL	0	0	0	0
ENST00000517417.2	PCDHGA1	0	0	0	0
ENST00000283006.6	CENPH	49	24	18	2
ENST00000331340.7	IKZF1	19	8	2	3
ENST00000454136.7	BTNL2	0	0	0	0
ENST00000258281.6	TAF5L	4	5	2	0
ENST00000508053.5	FBN2	0	0	0	0
ENST00000396049.4	MOB1A	29	12	13	5
ENST00000356192.6	GJB6	0	0	0	0
ENST00000324856.11	ARID1A	50	26	38	5
ENST00000250489.8	TMEM55B	6	3	1	0
ENST00000435907.5	CHST15	0	0	0	0
ENST00000370631.3	PI4K2A	14	1	6	0
ENST00000269740.8	SLC39A3	34	12	18	5
ENST00000295025.12	REL	7	2	2	1
ENST00000329117.9	BCAN	0	0	0	0
ENST00000437807.6	C17orf62	17	3	3	3
ENST00000368011.8	KLHDC9	0	0	0	0
ENST00000528080.5	TMEM41B	25	6	12	1
ENST00000454584.6	GAS2	0	0	0	0
ENST00000371809.3	IFIT1B	0	0	0	0
ENST00000301466.7	SOAT2	0	0	0	0
ENST00000283871.9	HGD	0	0	0	0
ENST00000161006.7	PRSS22	0	0	0	0
ENST00000222329.8	ERF	16	14	14	8
ENST00000366862.9	FBXO28	12	4	7	1
ENST00000398344.8	DDT	24	8	9	5
ENST00000407149.6	PRR16	0	0	0	0
ENST00000378113.6	C12orf42	0	0	0	0
ENST00000529859.1	PCDHA5	0	0	0	0
ENST00000315005.7	DBF4B	3	2	1	0
ENST00000394886.6	CDC23	40	13	23	5
ENST00000510439.6	GOLGA6L4	0	0	0	0
ENST00000293303.4	KLHL10	0	0	0	0
ENST00000432648.7	AKIRIN1	31	16	12	5
ENST00000378103.7	GBA2	4	1	0	1
ENST00000265112.7	TARS	242	145	102	37
ENST00000301838.4	FADD	10	10	7	2
ENST00000381657.7	PLCXD1	11	2	5	3
ENST00000366923.7	EPRS	430	133	182	31
ENST00000397098.7	C7orf50	7	4	4	2
ENST00000434415.5	ZNF783	0	0	1	0
ENST00000367976.3	CTGF	0	0	0	0
ENST00000339139.4	CRISP2	0	0	0	0
ENST00000306125.11	QARS	85	56	50	12
ENST00000366476.1	OR2M5	0	0	0	0
ENST00000336904.7	SNCA	0	0	0	0
ENST00000579760.5	C1QTNF1	0	0	0	0
ENST00000335290.10	WDR25	1	2	3	1
ENST00000538173.1	AC068775.1	185	49	73	12
ENST00000262319.10	TELO2	16	12	13	7
ENST00000373573.7	HDAC8	4	2	1	1
ENST00000404390.7	INPP5J	0	2	3	0
ENST00000309926.4	GPR148	0	0	0	0
ENST00000621663.4	ANAPC16	12	6	5	1
ENST00000381647.6	C5orf51	16	15	11	1
ENST00000357726.4	PRAMEF12	4	0	2	0
ENST00000490103.5	THOC5	40	8	17	5
ENST00000375780.6	CLIC1	961	395	335	92
ENST00000370272.8	DR1	14	4	4	0
ENST00000296215.7	SNIP1	15	4	8	0
ENST00000504449.1	PCP4L1	0	0	0	0
ENST00000335790.7	LMO1	0	0	0	0
ENST00000359596.7	RYR1	0	0	2	1
ENST00000539465.5	FRMPD1	0	0	0	0
ENST00000340758.6	IL19	0	0	0	0
ENST00000371823.8	ELAVL4	0	0	0	0
ENST00000358011.8	C1orf109	18	5	10	0
ENST00000335281.8	GNG2	0	0	0	0
ENST00000302236.9	THAP9	1	2	0	0
ENST00000445716.5	FAM133B	11	2	0	2
ENST00000269881.7	CALR3	0	0	0	0
ENST00000391890.7	ESRRG	0	0	0	0
ENST00000254998.2	NXT1	7	5	7	2
ENST00000251871.8	MED17	11	4	9	2
ENST00000343300.8	SIGLEC6	1	0	0	0
ENST00000392213.7	MAG	2	0	0	0
ENST00000303391.10	MECP2	8	1	5	0
ENST00000373930.3	MEGF9	1	3	0	0
ENST00000240662.2	KCNJ8	0	0	0	0
ENST00000374980.2	EIF2S2	214	103	96	19
ENST00000450195.6	C19orf60	10	9	3	1
ENST00000537763.5	RAB19	0	0	0	0
ENST00000321264.8	D2HGDH	7	6	4	2
ENST00000616371.4	AP4S1	3	1	0	1
ENST00000618819.4	PTPN9	1	0	2	2
ENST00000382038.6	RAD1	8	8	6	1
ENST00000368223.3	NES	21	9	6	0
ENST00000312600.3	PABPC5	0	0	1	1
ENST00000518525.5	GABRP	0	0	0	0
ENST00000228027.11	DGAT2	0	0	0	0
ENST00000521374.5	HSF4	1	0	0	0
ENST00000233331.11	INO80B	4	3	3	1
ENST00000225512.5	WNT3	0	0	0	0
ENST00000296181.8	ITGB5	21	18	14	2
ENST00000621082.1	SHISA8	2	0	0	0
ENST00000435680.5	MTMR10	4	1	1	1
ENST00000527080.1	USP17L8	0	0	0	0
ENST00000361017.8	CTRB1	0	0	0	0
ENST00000265717.4	PRKAR2B	42	32	31	10
ENST00000349431.10	UBE2J2	25	17	16	2
ENST00000371738.3	DNLZ	2	1	2	0
ENST00000273861.4	SLC10A4	13	10	7	2
ENST00000380752.9	SLC7A1	48	20	13	4
ENST00000270001.11	ZFP14	1	0	1	0
ENST00000246657.2	CCR7	1	0	1	0
ENST00000391759.5	TFPT	5	2	0	0
ENST00000265758.6	BUD23	56	25	21	7
ENST00000359125.6	KCNQ2	0	0	0	0
ENST00000533152.3	OR8J1	0	0	0	0
ENST00000327930.2	OR6X1	0	0	0	0
ENST00000275517.7	CDCA5	23	15	3	3
ENST00000537592.6	SALL3	0	0	0	0
ENST00000300231.5	MAP1A	34	13	10	2
ENST00000338883.8	MAP3K15	0	0	0	0
ENST00000498273.1	L1TD1	0	0	0	0
ENST00000290866.9	ACE	0	1	0	0
ENST00000374114.7	RBM12	91	31	43	6
ENST00000325278.6	MTHFD2L	0	0	0	0
ENST00000369724.4	RWDD2A	0	1	0	1
ENST00000366607.4	TOMM20	236	80	95	16
ENST00000244496.5	RRP36	50	15	17	6
ENST00000455146.7	COG6	3	2	3	0
ENST00000618352.1	AC025283.2	0	0	0	0
ENST00000382209.2	DEFB136	0	0	0	0
ENST00000281882.7	CFC1B	0	0	0	0
ENST00000398075.3	MBLAC1	0	1	1	0
ENST00000512524.3	MTRNR2L5	0	0	0	0
ENST00000334534.9	SLX4IP	1	0	1	0
ENST00000370766.7	ZNF75D	0	0	0	0
ENST00000553888.5	VIPAS39	7	2	4	0
ENST00000405493.6	RAPGEF3	0	0	0	0
ENST00000264276.10	ALS2	3	1	2	0
ENST00000325250.1	MAGEB18	0	0	0	0
ENST00000368318.4	RXFP4	0	0	0	0
ENST00000274849.2	ABT1	13	23	8	3
ENST00000216286.9	NID2	0	0	0	0
ENST00000436639.6	SESN1	4	1	0	1
ENST00000641185.1	OR10G3	0	0	0	0
ENST00000281821.6	EPHA4	0	0	0	0
ENST00000440486.6	FGFR3	10	6	5	2
ENST00000304760.2	SHE	0	0	0	0
ENST00000331536.7	CROT	0	0	0	0
ENST00000357374.2	IFNA10	0	0	0	0
ENST00000333119.7	UXT	49	21	34	5
ENST00000078445.6	CREB3L3	0	0	0	0
ENST00000641665.1	OR5T1	0	0	0	0
ENST00000315099.2	STX19	0	0	0	0
ENST00000404743.8	LIPM	0	0	0	0
ENST00000334205.8	RPS6KA4	1	1	2	0
ENST00000216513.4	SIX4	6	1	1	1
ENST00000254079.8	PPP1R1B	0	0	0	0
ENST00000281031.4	NDUFC2	62	26	41	4
ENST00000335472.11	SLC10A7	4	4	5	0
ENST00000256366.5	SYNJ2BP	0	0	0	0
ENST00000315238.2	CALML3	0	0	0	0
ENST00000326737.3	HARBI1	8	0	1	0
ENST00000293879.8	WDR90	2	0	1	0
ENST00000329214.12	CCDC137	24	26	8	2
ENST00000220809.8	PLAT	2	0	0	0
ENST00000326902.6	GSX2	0	0	0	0
ENST00000239374.7	CCDC170	0	0	0	0
ENST00000366503.2	ZNF670	6	3	4	1
ENST00000542802.7	USP36	18	6	7	6
ENST00000620364.4	COL19A1	0	0	0	0
ENST00000370996.4	PPP1R3D	4	0	0	0
ENST00000367339.6	ULBP3	0	0	0	0
ENST00000331397.8	UTY	0	0	2	0
ENST00000310298.8	PDE8A	4	0	3	0
ENST00000238856.8	AFTPH	8	5	1	1
ENST00000504273.5	SNX25	0	0	0	0
ENST00000328933.9	SYNGR1	0	2	0	1
ENST00000542440.5	SETD1B	13	4	12	2
ENST00000508987.1	MRPL36	50	12	19	5
ENST00000379445.7	CTXN3	0	0	0	0
ENST00000415464.6	PRAMEF6	0	0	0	0
ENST00000359541.6	GTF3C2	27	18	8	4
ENST00000400552.1	DEFB115	0	0	0	0
ENST00000259455.3	GABBR2	1	0	0	0
ENST00000233190.10	NDUFS1	87	34	54	8
ENST00000370751.9	IFI44L	0	0	0	0
ENST00000532971.1	METTL12	5	1	1	0
ENST00000382839.7	FAM193A	12	4	3	3
ENST00000376670.7	GATA1	149	76	58	15
ENST00000312403.9	PGA5	0	0	0	0
ENST00000341761.8	WDR31	0	0	0	1
ENST00000357560.8	APBB3	6	1	2	1
ENST00000250113.11	FXR2	11	10	4	2
ENST00000377745.3	HIST1H4B	763	167	280	38
ENST00000446197.7	DCAF11	5	4	5	2
ENST00000273920.7	ENOPH1	4	9	6	0
ENST00000307980.6	RAD9A	12	1	5	1
ENST00000265598.7	LAMP3	0	0	0	0
ENST00000568114.1	AC002310.4	0	0	0	0
ENST00000361288.8	TAF11	15	11	9	3
ENST00000507311.1	SMIM31	0	0	0	0
ENST00000452647.2	TSTD3	0	0	0	0
ENST00000372919.8	ANXA7	186	53	55	15
ENST00000604093.2	MTRNR2L13	0	0	0	0
ENST00000360090.3	LCE1B	0	0	0	0
ENST00000261893.8	LACTB	7	8	2	0
ENST00000233202.10	SLC11A1	4	3	0	0
ENST00000315423.11	TNIP2	7	3	4	0
ENST00000374412.7	MDH1B	0	0	0	0
ENST00000532292.2	MAGEL2	0	0	0	0
ENST00000305124.10	GAP43	0	0	0	0
ENST00000367070.7	C4BPA	0	0	0	0
ENST00000356493.9	STOML2	39	31	13	6
ENST00000299882.9	TMPRSS5	0	0	0	0
ENST00000349077.8	COLEC11	0	1	0	0
ENST00000358385.10	ATL1	0	0	0	0
ENST00000520311.5	ANKRD46	6	4	1	0
ENST00000360771.8	GYPA	54	11	17	0
ENST00000249044.2	APOL5	0	0	0	0
ENST00000357877.6	SEMA4F	0	0	0	0
ENST00000329421.7	MARCKSL1	219	61	87	13
ENST00000382353.5	FGF9	0	0	0	0
ENST00000378875.7	ALKBH6	5	6	3	0
ENST00000246794.9	PRRG2	0	0	0	0
ENST00000296315.7	ARHGEF3	1	0	0	0
ENST00000268616.8	ZCCHC14	2	0	0	0
ENST00000355057.2	HIST1H4J	590	249	245	69
ENST00000356157.11	KATNAL2	0	0	0	0
ENST00000291691.11	C21orf58	0	1	0	0
ENST00000221671.7	C19orf44	4	1	1	0
ENST00000295770.3	STT3B	97	34	29	7
ENST00000430256.3	KCTD15	4	0	3	0
ENST00000252486.8	APOE	13	4	5	0
ENST00000288050.8	PDPR	25	11	6	1
ENST00000503787.5	GPX8	0	0	0	0
ENST00000329399.6	PDLIM1	77	43	28	13
ENST00000408895.3	C3orf36	0	0	0	0
ENST00000221421.6	LHB	0	0	0	0
ENST00000622536.5	C3orf85	0	0	0	0
ENST00000303142.10	C20orf196	0	1	1	0
ENST00000251642.7	DHX58	1	0	0	0
ENST00000368099.8	CFAP45	0	0	0	0
ENST00000357628.7	POT1	32	13	8	2
ENST00000302586.7	KYAT1	8	3	2	1
ENST00000301246.9	C19orf33	0	0	0	0
ENST00000405846.4	GPR12	0	0	0	0
ENST00000383673.4	DRD3	0	0	0	0
ENST00000262932.4	CNPY4	0	0	1	0
ENST00000231004.4	LOX	0	0	0	0
ENST00000438013.3	GPR35	0	0	0	0
ENST00000493463.2	ERVW-1	0	0	0	0
ENST00000343202.8	RIC3	0	0	0	0
ENST00000361227.2	MT-ND3	189	204	126	61
ENST00000392328.5	MFSD6	2	1	0	0
ENST00000619918.1	RIMBP3	0	0	0	0
ENST00000222481.8	CPA2	0	0	0	0
ENST00000223073.6	RBM28	84	35	43	9
ENST00000329138.8	HGS	37	21	28	4
ENST00000301072.10	TUBA1C	657	294	274	63
ENST00000641585.1	OR10G7	0	0	0	0
ENST00000548925.5	BLOC1S1	5	5	5	0
ENST00000367416.6	CFHR4	0	0	0	0
ENST00000393376.5	AASS	0	0	0	0
ENST00000349552.1	BPIFB6	0	0	0	0
ENST00000371856.6	STAU1	41	37	18	9
ENST00000375734.6	RND3	0	0	0	0
ENST00000229239.9	GAPDH	2656	916	1115	204
ENST00000304031.7	HS1BP3	2	0	4	0
ENST00000412232.2	ADGRA2	0	0	0	0
ENST00000338272.8	TMEM167B	15	4	7	0
ENST00000254337.10	DCAF15	39	18	4	4
ENST00000315184.9	FAM71F1	0	0	0	0
ENST00000258400.3	HTR2B	0	0	0	0
ENST00000219244.8	CCL17	0	0	0	0
ENST00000280987.8	FAM177A1	2	3	2	1
ENST00000399599.7	CDIP1	0	0	0	0
ENST00000596399.1	LIM2	0	0	0	0
ENST00000314721.4	OR4A16	0	0	0	0
ENST00000308284.10	SEC16B	0	0	0	0
ENST00000391411.9	C17orf51	0	0	3	1
ENST00000341426.9	NADK	5	4	5	2
ENST00000270238.3	LMTK3	6	2	0	0
ENST00000359428.9	NUP214	316	135	133	32
ENST00000353172.5	KCTD14	0	0	0	0
ENST00000295588.8	POGLUT1	4	4	3	0
ENST00000336338.9	SPAG17	0	0	0	0
ENST00000429204.5	ITPKB	0	0	0	0
ENST00000293778.10	CXCL16	0	0	0	0
ENST00000382489.3	HTR3D	0	0	0	0
ENST00000287814.4	TIMP4	0	0	0	0
ENST00000389286.8	PRTG	0	0	0	0
ENST00000339986.7	ZNF695	4	1	4	0
ENST00000341529.7	CDH5	0	0	0	0
ENST00000224784.10	ACTA2	12	1	3	2
ENST00000300658.8	PGAP3	1	0	0	0
ENST00000641840.1	OR2H2	0	0	0	0
ENST00000398246.7	LONRF1	5	1	0	0
ENST00000614585.4	CPEB3	2	0	1	0
ENST00000466397.5	RPL29	241	192	130	42
ENST00000266671.9	PHLDA1	2	0	1	0
ENST00000317091.8	CES2	0	1	0	0
ENST00000566799.5	CORO2B	0	0	0	0
ENST00000455516.6	SLC23A3	0	0	0	0
ENST00000438485.1	AC108488.2	0	0	0	0
ENST00000219821.9	TMC5	0	0	0	0
ENST00000299402.10	APBB1	0	0	0	0
ENST00000433835.3	AP000350.4	45	12	18	3
ENST00000293636.1	CELA1	0	0	0	0
ENST00000333916.7	CAAP1	9	3	6	2
ENST00000556347.1	AL355916.3	0	0	0	0
ENST00000373103.5	CSF3R	0	0	0	0
ENST00000373012.4	POU3F1	0	0	0	0
ENST00000374299.7	SLC7A3	0	0	0	0
ENST00000367948.6	FCRLB	0	1	1	0
ENST00000253686.6	MRPS25	57	27	33	3
ENST00000268125.9	RLBP1	0	0	0	0
ENST00000315970.11	OS9	38	18	16	5
ENST00000318507.6	CXCR2	0	0	0	0
ENST00000443617.6	HERC1	36	10	8	8
ENST00000160298.8	CAMSAP3	0	0	0	0
ENST00000222573.4	ITGB8	0	0	0	0
ENST00000263650.11	OSBPL5	1	1	0	0
ENST00000422447.7	LDHA	775	252	319	67
ENST00000396307.6	RAB27A	75	24	29	11
ENST00000379504.7	TOM1L2	0	1	1	0
ENST00000397104.5	ZNF99	0	0	0	0
ENST00000616144.4	BCL2L12	34	27	24	4
ENST00000397452.5	BPIFC	0	0	0	0
ENST00000376285.5	PCCA	8	6	2	1
ENST00000621158.4	CREB3L1	8	5	2	1
ENST00000375333.2	STK19	15	8	7	2
ENST00000393792.2	UBTD2	0	0	0	0
ENST00000358138.1	C8orf86	0	0	0	0
ENST00000354171.12	GPX4	29	12	9	3
ENST00000614623.4	MYO19	15	12	13	0
ENST00000170564.6	GPATCH1	8	2	0	2
ENST00000379687.7	BCLAF3	0	0	0	0
ENST00000279036.11	PIGT	17	14	14	0
ENST00000290310.3	KCNE2	0	0	0	0
ENST00000529032.5	EMSY	6	2	2	0
ENST00000367162.7	DSTYK	6	2	2	0
ENST00000409993.6	DPAGT1	36	13	19	4
ENST00000314412.6	FUT7	0	0	0	0
ENST00000286639.6	BATF	0	0	0	0
ENST00000367029.4	G0S2	0	0	0	0
ENST00000348257.9	TPD52L2	33	20	13	2
ENST00000264279.9	NOP58	129	57	52	15
ENST00000219660.5	AQP8	0	0	0	0
ENST00000381962.3	SRXN1	9	2	5	0
ENST00000299427.10	TPP1	23	10	11	2
ENST00000374266.6	ZNF593	20	11	10	1
ENST00000519561.5	C8orf44	0	0	0	0
ENST00000619998.1	GGTLC3	0	0	0	0
ENST00000424749.6	FAM47E	0	0	0	0
ENST00000252999.7	LAMA5	12	6	6	2
